id,SchoolYear,BuildingCode,BuildingName,DistrictCode,DistrictName,ISDCode,ISDName,EntityType,Status,SCHOOL_EMPHASIS,SETTING,ADDRESS_LINE_1,CITY,STATE,ZIP_CODE,SCHOOL_TYPE,SCHOOL_LEVEL,LOCALE_NAME,COUNTY_NAME,CurrentAccreditationStatus,ContactEmail,Latitude,Longitude,Location
4751,13 - 14 School Year,4222,Trix Elementary,82751,Michigan Educational Choice Center,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,13700 BRINGARD DR,DETROIT,MI,48205,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,ACARNS@PERFORMANCEACADEMIES.COM,42.33168322,-83.04799903,"13700 BRINGARD DR
DETROIT, MI 48205
(42.445822301000476, -82.98405942599965)"
4220,13 - 14 School Year,9121,Fisher Magnet Lower Academy,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,15510 EAST STATE FAIR ST,DETROIT,MI,48205,General Education,Elementary,City: Large,Wayne,Not Accredited,CHARLENE.WHITE@DETROITK12.ORG,42.33168322,-83.04799903,"15510 EAST STATE FAIR ST
DETROIT, MI 48205
(42.44271899000046, -82.96193988699969)"
4132,13 - 14 School Year,32,Osborn Academy of Mathematics,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,11600 EAST 7 MILE RD,DETROIT,MI,48205,General Education,High School,City: Large,Wayne,Not Accredited,TANYA.BOWMAN@DETROITK12.ORG,42.33168322,-83.04799903,"11600 EAST 7 MILE RD
DETROIT, MI 48205
(42.43441338800045, -83.00453438799968)"
4133,13 - 14 School Year,35,Osborn Evergreen Academy of Design and Alternative Energy,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,11600 EAST 7 MILE RD,DETROIT,MI,48205,General Education,High School,City: Large,Wayne,Not Accredited,FELICIA.COOK@DETROITK12.ORG,42.33168322,-83.04799903,"11600 EAST 7 MILE RD
DETROIT, MI 48205
(42.43441338800045, -83.00453438799968)"
4131,13 - 14 School Year,30,Osborn College Preparatory Academy,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,11600 EAST 7 MILE RD,DETROIT,MI,48205,General Education,High School,City: Large,Wayne,Not Accredited,SENTA.RAY-CONLEY@DETROITK12.ORG,42.33168322,-83.04799903,"11600 EAST 7 MILE RD
DETROIT, MI 48205
(42.43441338800045, -83.00453438799968)"
4702,13 - 14 School Year,762,Regent Park Scholars Charter Academy,82727,Regent Park Scholars Charter Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,15865 East Seven Mile Road,Detroit,MI,48205,General Education,Elem_Middle School,Not Specified,Wayne,Not Accredited,90.PDOWKER@HERITAGEACADEMIES.COM,42.33168322,-83.04799903,"15865 East Seven Mile Road
Detroit, MI 48205
(42.43565687100045, -82.95703150399964)"
5018,13 - 14 School Year,9341,Brenda Scott Academy for Theatre Arts,84060,Education Achievement System-EAS,84,State of Michigan,LEA School,Open-Active,General Education,Multiple Settings,18440 HOOVER ST,DETROIT,MI,48205,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,MSTEWART@EAAOFMICHIGAN.ORG,42.33168322,-83.04799903,"18440 HOOVER ST
DETROIT, MI 48205
(42.4289889850005, -83.00436283899967)"
4291,13 - 14 School Year,9991,Brewer Elementary-Middle School,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,18025 BROCK ST,DETROIT,MI,48205,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,CECILY.WILSON@DETROITK12.ORG,42.33168322,-83.04799903,"18025 BROCK ST
DETROIT, MI 48205
(42.42868787000049, -82.96290814099967)"
4177,13 - 14 School Year,2248,Fleming Early Learning Neighborhood Center,82010,Detroit,82,Wayne RESA,LEA Unique Education Provider,Open-Active,General Education,Pre-K,18501 Waltham Street,Detroit,MI,48205,General Education,Other,Not Specified,Wayne,Not Accredited,EVELYN.MANN@DETROITK12.ORG,42.33168322,-83.04799903,"18501 Waltham Street
Detroit, MI 48205
(42.430839266000476, -82.99472213699966)"
4261,13 - 14 School Year,9788,Turning Point Academy,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,Special Education,Multiple Settings,12300 LINNHURST ST,DETROIT,MI,48205,Special Education,Elem thru High School,City: Large,Wayne,Not Accredited,GARY.TAYLOR@DETROITK12.ORG,42.33168322,-83.04799903,"12300 LINNHURST ST
DETROIT, MI 48205
(42.430927004000466, -82.99943606499966)"
4192,13 - 14 School Year,3130,Pulaski Elementary-Middle School,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,19725 STRASBURG ST,DETROIT,MI,48205,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,DESHEIL.ECHOLS@DETROITK12.ORG,42.33168322,-83.04799903,"19725 STRASBURG ST
DETROIT, MI 48205
(42.44052472700048, -82.99877473299966)"
4278,13 - 14 School Year,9805,McGregor Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,16206 Edmore Drive,Detroit,MI,48205,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"16206 Edmore Drive
Detroit, MI 482051435
(42.4473895000005, -82.95347745299966)"
4258,13 - 14 School Year,9701,Old Middle School Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,17201 Annott Street,Detroit,MI,48205,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"17201 Annott Street
Detroit, MI 482053101
(42.4219776380005, -83.00168583499965)"
4276,13 - 14 School Year,9803,MAAT Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,12700 Grover Street,Detroit,MI,48205,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"12700 Grover Street
Detroit, MI 482053667
(42.42418936200045, -82.97976371899966)"
4199,13 - 14 School Year,4156,Thirkell Elementary School,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,7724 14TH ST,DETROIT,MI,48206,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,CLARA.SMITH@DETROITK12.ORG,42.33168322,-83.04799903,"7724 14TH ST
DETROIT, MI 48206
(42.366080052000484, -83.09692080099967)"
4156,13 - 14 School Year,975,Durfee Elementary-Middle School,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,2470 COLLINGWOOD ST,DETROIT,MI,48206,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,RICARDO.MARTIN@DETROITK12.ORG,42.33168322,-83.04799903,"2470 COLLINGWOOD ST
DETROIT, MI 48206
(42.3814781910005, -83.11023306399966)"
5008,13 - 14 School Year,617,Central Collegiate Academy,84060,Education Achievement System-EAS,84,State of Michigan,LEA School,Open-Active,General Education,Multiple Settings,2425 TUXEDO ST,DETROIT,MI,48206,General Education,High School,City: Large,Wayne,NCA Accredited,STEVEN.MCGHEE@DETROITK12.ORG,42.33168322,-83.04799903,"2425 TUXEDO ST
DETROIT, MI 48206
(42.38475515300047, -83.11257069099963)"
4264,13 - 14 School Year,9791,Brady Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,2920 Joy Road,Detroiit,MI,48206,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"2920 Joy Road
Detroiit, MI 482061943
(42.37212581300048, -83.11243053399966)"
4778,13 - 14 School Year,0,Woodward Academy,82913,Woodward Academy,82,Wayne RESA,PSA District,Open-Active,,,951 EAST LAFAYETTE ST,DETROIT,MI,48207,,Elem_Middle School,City: Large,Wayne,N/A,WJACKSON@WOODWARDPSA.COM,42.33168322,-83.04799903,"951 EAST LAFAYETTE ST
DETROIT, MI 48207
(42.336224039000456, -83.03699312399965)"
4833,13 - 14 School Year,0,Detroit Edison Public School Academy,82945,Detroit Edison Public School Academy,82,Wayne RESA,PSA District,Open-Active,,,1903 WILKINS ST,DETROIT,MI,48207,,Elem thru High School,City: Large,Wayne,N/A,RBLAND@DETROITEDISONPSA.ORG,42.33168322,-83.04799903,"1903 WILKINS ST
DETROIT, MI 48207
(42.351246466000475, -83.03695031299964)"
4871,13 - 14 School Year,9618,Blanche Kelso Bruce Academy-DePaul,82971,Blanche Kelso Bruce Academy,82,Wayne RESA,PSA School,Open-Active,Alternative Education,Multiple Settings,609 EAST GRAND BLVD,DETROIT,MI,48207,Alternative Education,Elem thru High School,City: Large,Wayne,Not Accredited,NKING@BKBACADEMY.ORG,42.33168322,-83.04799903,"609 EAST GRAND BLVD
DETROIT, MI 48207
(42.35994158400047, -83.01033836499965)"
4661,13 - 14 School Year,1567,University Preparatory Science and Math - Elementary,82701,University Preparatory Science and Math (PSAD),82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,2251 ANTIETAM AVE,DETROIT,MI,48207,General Education,Elementary,Not Specified,Wayne,Not Accredited,KPHILLIPS@UPREPSM.COM,42.33168322,-83.04799903,"2251 ANTIETAM AVE
DETROIT, MI 48207
(42.34717545400048, -83.03051136199969)"
4779,13 - 14 School Year,8335,Woodward Academy,82913,Woodward Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,951 EAST LAFAYETTE ST,DETROIT,MI,48207,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,WJACKSON@WOODWARDPSA.COM,42.33168322,-83.04799903,"951 EAST LAFAYETTE ST
DETROIT, MI 48207
(42.336224039000456, -83.03699312399965)"
4837,13 - 14 School Year,0,Ross-Hill Academy,82948,Ross Hill,82,Wayne RESA,PSA District,Open-Active,,,3111 ELMWOOD ST,DETROIT,MI,48207,,Elem_Middle School,City: Large,Wayne,N/A,NHWMS777@YAHOO.COM,42.33168322,-83.04799903,"3111 ELMWOOD ST
DETROIT, MI 48207
(42.356551572000456, -83.02564758099965)"
4765,13 - 14 School Year,8255,Plymouth Educational Center,82904,Plymouth Educational Center Charter School,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,1460 EAST FOREST AVE,DETROIT,MI,48207,General Education,Elem_Middle School,City: Large,Wayne,NCA Accredited,LASHANDA@PLYMOUTHED.ORG,42.33168322,-83.04799903,"1460 EAST FOREST AVE
DETROIT, MI 48207
(42.36076316200047, -83.04714109399964)"
4676,13 - 14 School Year,2073,The James and Grace Lee Boggs School,82706,The James and Grace Lee Boggs School,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,4141 MITCHELL ST,DETROIT,MI,48207,General Education,Elementary,Not Specified,Wayne,Not Accredited,JULIA.BOGGSEDCENTER@GMAIL.COM,42.33168322,-83.04799903,"4141 MITCHELL ST
DETROIT, MI 48207
(42.36102127300046, -83.03279864199965)"
4812,13 - 14 School Year,8945,Detroit Academy of Arts and Sciences Middle School,82929,Detroit Academy of Arts & Sciences,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,2985 E Jefferson Ave,DETROIT,MI,48207,General Education,Middle School,City: Large,Wayne,Not Accredited,TNEAL@DAASK12.COM,42.33168322,-83.04799903,"2985 E Jefferson Ave
DETROIT, MI 48207
(42.34015575400048, -83.01828104399965)"
4838,13 - 14 School Year,8669,Ross-Hill Academy-Elementary,82948,Ross Hill,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,3111 ELMWOOD ST,DETROIT,MI,48207,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,NHWMS777@YAHOO.COM,42.33168322,-83.04799903,"3111 ELMWOOD ST
DETROIT, MI 48207
(42.356551572000456, -83.02564758099965)"
4234,13 - 14 School Year,9570,Bellevue Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,1501 Canton Street,Detroit,MI,48207,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"1501 Canton Street
Detroit, MI 48207
(42.35182248600046, -83.00770990899969)"
4834,13 - 14 School Year,8651,Detroit Edison Public School Academy,82945,Detroit Edison Public School Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,1903 WILKINS ST,DETROIT,MI,48207,General Education,Elem thru High School,City: Large,Wayne,NCA Accredited,RBLAND@DETROITEDISONPSA.ORG,42.33168322,-83.04799903,"1903 WILKINS ST
DETROIT, MI 48207
(42.351246466000475, -83.03695031299964)"
4157,13 - 14 School Year,1043,King High School,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,3200 EAST LAFAYETTE ST,DETROIT,MI,48207,General Education,High School,City: Large,Wayne,NCA Accredited,DEBORAH.JENKINS@DETROITK12.ORG,42.33168322,-83.04799903,"3200 EAST LAFAYETTE ST
DETROIT, MI 48207
(42.34555304100047, -83.01519868999964)"
4811,13 - 14 School Year,8489,Detroit Academy of Arts and Sciences,82929,Detroit Academy of Arts & Sciences,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,2985 EAST JEFFERSON AVE,DETROIT,MI,48207,General Education,Elementary,City: Large,Wayne,Not Accredited,TNEAL@DAASK12.COM,42.33168322,-83.04799903,"2985 EAST JEFFERSON AVE
DETROIT, MI 48207
(42.34015575400048, -83.01828104399965)"
4660,13 - 14 School Year,506,University Preparatory Science and Math (PSAD) High School,82701,University Preparatory Science and Math (PSAD),82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,2664 Franklin Street,Detroit,MI,48207,General Education,High School,City: Large,Wayne,Not Accredited,GGUI@UPREPSM.COM,42.33168322,-83.04799903,"2664 Franklin Street
Detroit, MI 48207
(42.33719087200046, -83.02105939299963)"
4810,13 - 14 School Year,0,Detroit Academy of Arts and Sciences,82929,Detroit Academy of Arts & Sciences,82,Wayne RESA,PSA District,Open-Active,,,2985 EAST JEFFERSON AVE,DETROIT,MI,48207,,Elem_Middle School,City: Large,Wayne,N/A,MMORTON@DAASK12.COM,42.33168322,-83.04799903,"2985 EAST JEFFERSON AVE
DETROIT, MI 48207
(42.34015575400048, -83.01828104399965)"
4145,13 - 14 School Year,689,Chrysler Elementary School,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,1445 EAST LAFAYETTE ST,DETROIT,MI,48207,General Education,Elementary,City: Large,Wayne,Not Accredited,WENDY.SHIRLEY@DETROITK12.ORG,42.33168322,-83.04799903,"1445 EAST LAFAYETTE ST
DETROIT, MI 48207
(42.33775555000045, -83.03338169699964)"
4675,13 - 14 School Year,0,The James and Grace Lee Boggs School,82706,The James and Grace Lee Boggs School,82,Wayne RESA,PSA District,Open-Active,,,4141 MITCHELL ST,DETROIT,MI,48207,,Elementary,Not Specified,Wayne,N/A,JULIA.BOGGSEDCENTER@GMAIL.COM,42.33168322,-83.04799903,"4141 MITCHELL ST
DETROIT, MI 48207
(42.36102127300046, -83.03279864199965)"
4229,13 - 14 School Year,9489,Harris Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,3700 Pulford,Detroit,MI,48207,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"3700 Pulford
Detroit, MI 48207
(42.361413049000475, -83.02366104699968)"
4140,13 - 14 School Year,446,Bunche Elementary-Middle School,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,2715 Macomb Street,DETROIT,MI,48207,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,CINDY.LANG@DETROITK12.ORG,42.33168322,-83.04799903,"2715 Macomb Street
DETROIT, MI 48207
(42.3434573720005, -83.02483278999966)"
4764,13 - 14 School Year,0,Plymouth Educational Center Charter School,82904,Plymouth Educational Center Charter School,82,Wayne RESA,PSA District,Open-Active,,,1460 EAST FOREST AVE,DETROIT,MI,48207,,Elem thru High School,City: Large,Wayne,N/A,LASHANDA@PLYMOUTHED.ORG,42.33168322,-83.04799903,"1460 EAST FOREST AVE
DETROIT, MI 48207
(42.36076316200047, -83.04714109399964)"
4285,13 - 14 School Year,9812,Old Douglas Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,2600 Leland Street,Detroit,MI,48207,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"2600 Leland Street
Detroit, MI 482071619
(42.358500095000466, -83.03588422799965)"
4280,13 - 14 School Year,9807,Miller Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,2322 Dubois Street,Detroit,MI,48207,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"2322 Dubois Street
Detroit, MI 482073301
(42.349193683000465, -83.03229983999967)"
4263,13 - 14 School Year,9790,Berry Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,6600 Benson Street,Detroit,MI,48207,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"6600 Benson Street
Detroit, MI 482079600
(42.359876071000485, -83.01569035399967)"
4168,13 - 14 School Year,1508,Northwestern South Wing,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,Special Education,Multiple Settings,2200 W. Grand Blvd,Detroit,MI,48208,Special Education,High School,Not Specified,Wayne,Not Accredited,MARLENE.HUNTER-ARMSTRONG@DETROITK12.ORG,42.33168322,-83.04799903,"2200 W. Grand Blvd
Detroit, MI 48208
(42.358867001000476, -83.10348028499965)"
4817,13 - 14 School Year,0,George Crockett Academy,82937,George Crockett,82,Wayne RESA,PSA District,Open-Active,,,4851 14TH ST,DETROIT,MI,48208,,Elem thru High School,City: Large,Wayne,N/A,MARYLOU.VANANTWERP@LEONAGROUP.COM,42.33168322,-83.04799903,"4851 14TH ST
DETROIT, MI 48208
(42.34899283800047, -83.08657666099964)"
4818,13 - 14 School Year,8635,George Crockett Academy,82937,George Crockett,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,4851 14TH ST,DETROIT,MI,48208,General Education,Elem_Middle School,City: Large,Wayne,NCA Accredited,MARYLOU.VANANTWERP@LEONAGROUP.COM,42.33168322,-83.04799903,"4851 14TH ST
DETROIT, MI 48208
(42.34899283800047, -83.08657666099964)"
4208,13 - 14 School Year,7135,Douglass Academy for Young Men,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,2001 WEST WARREN AVE,DETROIT,MI,48208,General Education,Middle_High School,City: Large,Wayne,Not Accredited,BERRY.GREER@DETROITK12.ORG,42.33168322,-83.04799903,"2001 WEST WARREN AVE
DETROIT, MI 48208
(42.35029237700047, -83.08432292399965)"
4680,13 - 14 School Year,7097,Catherine Ferguson Academy,82708,Catherine Ferguson Academy,82,Wayne RESA,PSA School,Open-Active,Alternative Education,Multiple Settings,2750 SELDEN ST,DETROIT,MI,48208,Alternative Education,Middle_High School,City: Large,Wayne,NCA Accredited,G.ANDREWS@DETROITK12.ORG,42.33168322,-83.04799903,"2750 SELDEN ST
DETROIT, MI 48208
(42.34004628700046, -83.08944942599965)"
4679,13 - 14 School Year,0,Catherine Ferguson Academy,82708,Catherine Ferguson Academy,82,Wayne RESA,PSA District,Open-Active,,,2750 Selden,Detroit,MI,48208,,Middle_High School,Not Specified,Wayne,N/A,ASENATHANDREWS@GMAIL.COM,42.33168322,-83.04799903,"2750 Selden
Detroit, MI 48208
(42.34004628700046, -83.08944942599965)"
4217,13 - 14 School Year,8929,Detroit City West Side Academy for Leadership Development,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,Alternative Education,Multiple Settings,4701 McKinley,DETROIT,MI,48208,Alternative Education,High School,City: Large,Wayne,Not Accredited,ANDREA.FORD-AYLER@DETROITK12.ORG,42.33168322,-83.04799903,"4701 McKinley
DETROIT, MI 48208
(42.342086560000496, -83.10250808099966)"
4252,13 - 14 School Year,9589,Woodward Building,82010,Detroit,82,Wayne RESA,LEA Non-Instructional Ancillary Facility,Open - Vacant/empty,,,2900 Wreford Street,Detroit,MI,48208,,,,Wayne,Not Accredited,connie.calloway@detroitk12.org,42.33168322,-83.04799903,"2900 Wreford Street
Detroit, MI 48208
(42.35640774300049, -83.10040944799965)"
4141,13 - 14 School Year,468,Burton International School,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,2001 Martin Luther King Jr. Blvd,DETROIT,MI,48208,General Education,Elem_Middle School,City: Large,Wayne,Not Accredited,JOHN.WILSON02@DETROITK12.ORG,42.33168322,-83.04799903,"2001 Martin Luther King Jr. Blvd
DETROIT, MI 48208
(42.339613030000464, -83.07936478599964)"
4188,13 - 14 School Year,2778,Detroit Collegiate Preparatory High School @ Northwestern,82010,Detroit,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,2200 W. Grand Blvd,Detroit,MI,48208,General Education,High School,City: Large,Wayne,NCA Accredited,STEVEN.ELAM@DETROITK12.ORG,42.33168322,-83.04799903,"2200 W. Grand Blvd
Detroit, MI 48208
(42.358867001000476, -83.10348028499965)"
